squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,hold_points,raw_cumulative_hold,transfer_value_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
45,35,59.0,38.0,-21.0,1678.0,1438.0,-240.0,2119.0,1835.0,-284.0,41.0,1625.0,210.0,True,1,1,0,50.657,2.809,1.0,B.Fernandes,Ekitiké -> Watkins,
45,36,85.0,73.0,-12.0,1763.0,1511.0,-252.0,2204.0,1908.0,-296.0,60.0,1685.0,223.0,True,1,1,0,72.311,4.032,1.5,O'Reilly,Matheus N. -> O'Reilly,
45,37,65.0,65.0,0.0,1828.0,1576.0,-252.0,2269.0,1973.0,-296.0,52.0,1737.0,236.0,True,1,1,0,54.95,2.504,1.0,B.Fernandes,Cherki -> Semenyo,
45,38,59.0,79.0,20.0,1887.0,1655.0,-232.0,2328.0,2052.0,-276.0,49.0,1786.0,266.0,True,1,0,0,50.317,0.0,1.0,Bowen,,
46,3,54.0,50.0,-4.0,54.0,50.0,-4.0,54.0,50.0,-4.0,54.0,54.0,-4.0,True,1,1,0,48.02,0.501,0.0,Haaland,Petrović -> José Sá,
46,4,78.0,86.0,8.0,132.0,136.0,4.0,132.0,136.0,4.0,78.0,132.0,4.0,True,1,1,0,51.265,1.188,0.0,Haaland,José Sá -> Roefs,
46,5,52.0,46.0,-6.0,184.0,182.0,-2.0,184.0,182.0,-2.0,52.0,184.0,-2.0,True,1,1,0,49.084,4.052,0.0,M.Salah,Tarkowski -> J.Timber,
46,6,62.0,63.0,1.0,184.0,182.0,-2.0,246.0,245.0,-1.0,56.0,240.0,5.0,False,1,1,0,52.396,2.367,0.0,Haaland,Muñoz -> Calafiori,3xc
46,7,89.0,82.0,-7.0,273.0,264.0,-9.0,335.0,327.0,-8.0,70.0,310.0,17.0,True,1,2,4,53.344,3.816,0.0,Haaland,Ekitiké -> Evanilson; Douglas Luiz -> Kudus,
46,8,88.0,80.0,-8.0,361.0,344.0,-17.0,423.0,407.0,-16.0,83.0,393.0,14.0,True,1,1,0,57.424,0.166,0.0,Haaland,Kudus -> Enzo,
46,9,47.0,39.0,-8.0,408.0,383.0,-25.0,470.0,446.0,-24.0,40.0,433.0,13.0,True,1,1,0,53.875,2.159,0.0,M.Salah,Evanilson -> Woltemade,
46,10,85.0,68.0,-17.0,493.0,451.0,-42.0,555.0,514.0,-41.0,60.0,493.0,21.0,True,1,1,0,55.349,0.138,0.0,M.Salah,Cucurella -> Gabriel,
46,11,37.0,26.0,-11.0,530.0,477.0,-53.0,592.0,540.0,-52.0,31.0,524.0,16.0,True,1,1,0,52.872,1.717,0.0,Haaland,Reijnders -> Gravenberch,
46,12,50.0,37.0,-13.0,580.0,514.0,-66.0,642.0,577.0,-65.0,42.0,566.0,11.0,True,1,1,0,54.517,0.589,1.0,M.Salah,Woltemade -> Thiago,
46,13,68.0,59.0,-9.0,648.0,573.0,-75.0,710.0,636.0,-74.0,35.0,601.0,35.0,True,1,1,0,52.774,3.306,0.0,Haaland,Semenyo -> Foden,
46,14,74.0,59.0,-15.0,722.0,632.0,-90.0,784.0,695.0,-89.0,71.0,672.0,23.0,True,1,2,4,54.262,5.083,0.0,Haaland,Gabriel -> O'Reilly; Gravenberch -> Rice,
46,15,56.0,42.0,-14.0,722.0,632.0,-90.0,840.0,737.0,-103.0,45.0,717.0,20.0,False,1,1,0,54.31,1.839,0.0,Haaland,Roefs -> Verbruggen,Free Hit
46,16,60.0,81.0,21.0,782.0,713.0,-69.0,900.0,818.0,-82.0,79.0,796.0,22.0,True,1,1,0,55.431,2.591,5.5,B.Fernandes,M.Salah -> B.Fernandes,
46,17,71.0,74.0,3.0,853.0,787.0,-66.0,971.0,892.0,-79.0,72.0,868.0,24.0,True,1,2,4,57.38,6.534,2.5,Haaland,Calafiori -> Virgil; Gakpo -> Saka,
46,18,54.0,40.0,-14.0,907.0,827.0,-80.0,1025.0,932.0,-93.0,49.0,917.0,15.0,True,1,1,0,55.181,0.96,1.0,Haaland,Enzo -> Cunha,
46,19,47.0,38.0,-9.0,954.0,865.0,-89.0,1072.0,970.0,-102.0,24.0,941.0,29.0,True,1,1,0,54.988,2.492,0.0,Haaland,Reinildo -> Thiaw,
46,20,50.0,91.0,41.0,1004.0,956.0,-48.0,1122.0,1061.0,-61.0,30.0,971.0,90.0,True,1,1,0,51.256,3.445,0.5,Haaland,B.Fernandes -> Wirtz,
46,21,51.0,56.0,5.0,1055.0,1012.0,-43.0,1173.0,1117.0,-56.0,32.0,1003.0,114.0,True,1,1,0,52.849,1.772,0.5,Haaland,Verbruggen -> Kelleher,
46,22,45.0,39.0,-6.0,1100.0,1051.0,-49.0,1218.0,1156.0,-62.0,30.0,1033.0,123.0,True,1,1,0,54.309,0.872,1.0,Haaland,O'Reilly -> Struijk,
46,23,35.0,30.0,-5.0,1135.0,1081.0,-54.0,1253.0,1186.0,-67.0,34.0,1067.0,119.0,True,1,1,0,51.984,2.225,0.0,Haaland,Foden -> B.Fernandes,
46,24,90.0,72.0,-18.0,1225.0,1153.0,-72.0,1343.0,1258.0,-85.0,59.0,1126.0,132.0,True,1,1,0,52.09,3.804,0.0,Wirtz,Thiaw -> N.Williams,
46,25,72.0,62.0,-10.0,1297.0,1215.0,-82.0,1415.0,1320.0,-95.0,48.0,1174.0,146.0,True,1,2,4,54.443,4.0,2.5,Haaland,Saka -> Enzo; N.Williams -> Gabriel,
46,26,61.0,73.0,12.0,1297.0,1215.0,-82.0,1476.0,1393.0,-83.0,43.0,1217.0,176.0,False,1,1,0,74.948,1.647,0.0,Rice,Thiago -> Ekitiké,Bench Boost
46,27,57.0,44.0,-13.0,1354.0,1259.0,-95.0,1533.0,1437.0,-96.0,44.0,1261.0,176.0,True,1,1,0,60.143,0.774,1.0,Rice,Cunha -> Semenyo,
46,28,80.0,87.0,7.0,1434.0,1346.0,-88.0,1613.0,1524.0,-89.0,44.0,1305.0,219.0,True,1,1,0,55.378,2.015,0.5,Haaland,Struijk -> O'Reilly,
46,29,97.0,67.0,-30.0,1531.0,1413.0,-118.0,1710.0,1591.0,-119.0,63.0,1368.0,223.0,True,1,2,4,56.841,8.68,2.5,M.Salah,Haaland -> Thiago; Wirtz -> M.Salah,
46,30,56.0,40.0,-16.0,1587.0,1453.0,-134.0,1766.0,1631.0,-135.0,21.0,1389.0,242.0,True,1,1,0,60.071,2.293,2.0,M.Salah,Semenyo -> Gibbs-White,
46,31,55.0,49.0,-6.0,1642.0,1502.0,-140.0,1821.0,1680.0,-141.0,18.0,1407.0,273.0,True,1,2,4,53.072,2.705,0.0,B.Fernandes,Ekitiké -> João Pedro; Gibbs-White -> Palmer,
46,32,45.0,71.0,26.0,1687.0,1573.0,-114.0,1866.0,1751.0,-115.0,49.0,1456.0,295.0,True,1,1,0,52.523,3.579,0.0,B.Fernandes,O'Reilly -> N.Williams,
46,33,106.0,66.0,-40.0,1687.0,1573.0,-114.0,1972.0,1817.0,-155.0,70.0,1526.0,291.0,False,1,1,0,74.457,4.418,1.0,Guéhi,J.Timber -> Guéhi,Free Hit
46,34,62.0,31.0,-31.0,1687.0,1573.0,-114.0,2034.0,1848.0,-186.0,14.0,1540.0,308.0,False,1,1,0,55.553,4.478,1.0,B.Fernandes,Rice -> Cherki,Wild Card
46,35,55.0,49.0,-6.0,1742.0,1622.0,-120.0,2089.0,1897.0,-192.0,40.0,1580.0,317.0,True,1,1,0,49.514,3.618,1.0,B.Fernandes,Enzo -> Bernardo,
46,36,72.0,49.0,-23.0,1742.0,1622.0,-120.0,2161.0,1946.0,-215.0,73.0,1653.0,293.0,False,1,1,0,70.459,3.645,0.5,O'Reilly,Guéhi -> O'Reilly,3xc
46,37,81.0,50.0,-31.0,1823.0,1672.0,-151.0,2242.0,1996.0,-246.0,46.0,1699.0,297.0,True,1,1,0,53.499,2.64,0.0,B.Fernandes,Cherki -> Semenyo,
46,38,59.0,64.0,5.0,1882.0,1736.0,-146.0,2301.0,2060.0,-241.0,39.0,1738.0,322.0,True,1,0,0,47.681,0.0,0.0,B.Fernandes,,
47,3,79.0,80.0,1.0,79.0,80.0,1.0,79.0,80.0,1.0,79.0,79.0,1.0,True,1,1,0,48.838,3.956,3.5,Haaland,Palmer -> Semenyo,
47,4,90.0,78.0,-12.0,169.0,158.0,-11.0,169.0,158.0,-11.0,84.0,163.0,-5.0,True,1,1,0,52.022,2.919,2.0,Haaland,Sarr -> Mbeumo,
47,5,49.0,58.0,9.0,218.0,216.0,-2.0,218.0,216.0,-2.0,55.0,218.0,-2.0,True,1,1,0,49.607,2.27,0.5,Haaland,Estève -> J.Timber,
47,6,57.0,52.0,-5.0,218.0,216.0,-2.0,275.0,268.0,-7.0,57.0,275.0,-7.0,False,1,1,0,56.303,3.41,0.0,Haaland,Sánchez -> Raya,3xc
47,7,71.0,90.0,19.0,289.0,306.0,17.0,346.0,358.0,12.0,62.0,337.0,21.0,True,1,1,0,55.974,1.614,0.5,Haaland,Virgil -> Calafiori,
47,8,63.0,80.0,17.0,352.0,386.0,34.0,409.0,438.0,29.0,61.0,398.0,40.0,True,1,1,0,55.264,0.274,1.0,Haaland,Lacroix -> Guéhi,
47,9,40.0,52.0,12.0,392.0,438.0,46.0,449.0,490.0,41.0,56.0,454.0,36.0,True,1,1,0,55.506,0.215,0.0,Haaland,Van de Ven -> James,
47,10,74.0,76.0,2.0,392.0,438.0,46.0,523.0,566.0,43.0,70.0,524.0,42.0,False,1,0,0,55.09,0.0,0.0,Haaland,,Wild Card
47,11,44.0,34.0,-10.0,436.0,472.0,36.0,567.0,600.0,33.0,43.0,567.0,33.0,True,2,2,0,55.893,0.972,0.5,Haaland,Kudus -> Gravenberch; Calafiori -> Gabriel,
47,12,38.0,20.0,-18.0,474.0,492.0,18.0,605.0,620.0,15.0,34.0,601.0,19.0,True,1,1,0,54.417,1.306,0.5,Haaland,Guéhi -> Digne,
47,13,47.0,51.0,4.0,521.0,543.0,22.0,652.0,671.0,19.0,52.0,653.0,18.0,True,1,1,0,50.857,2.443,1.5,Haaland,Gabriel -> O'Reilly,
47,14,84.0,52.0,-32.0,605.0,595.0,-10.0,736.0,723.0,-13.0,61.0,714.0,9.0,True,1,1,0,55.884,4.007,0.5,Haaland,Gravenberch -> Rice,
47,15,79.0,57.0,-22.0,605.0,595.0,-10.0,815.0,780.0,-35.0,54.0,768.0,12.0,False,1,1,0,55.704,0.778,0.0,Haaland,Digne -> Thiaw,Free Hit
47,16,87.0,64.0,-23.0,692.0,659.0,-33.0,902.0,844.0,-58.0,64.0,832.0,12.0,True,1,1,0,55.455,0.701,0.5,B.Fernandes,Semenyo -> Doku,
47,17,73.0,77.0,4.0,765.0,736.0,-29.0,975.0,921.0,-54.0,53.0,885.0,36.0,True,1,2,4,55.096,5.107,0.0,Haaland,Doku -> Amad; Gakpo -> Foden,
47,18,32.0,36.0,4.0,765.0,736.0,-29.0,1007.0,957.0,-50.0,43.0,928.0,29.0,False,1,1,0,53.19,1.924,0.0,Haaland,Amad -> Szoboszlai,Bench Boost
47,19,34.0,43.0,9.0,799.0,779.0,-20.0,1041.0,1000.0,-41.0,42.0,970.0,30.0,True,1,1,0,52.323,3.559,0.5,Haaland,Mbeumo -> Gordon,
47,20,61.0,64.0,3.0,860.0,843.0,-17.0,1102.0,1064.0,-38.0,31.0,1001.0,63.0,True,1,1,0,49.492,4.298,1.0,Haaland,B.Fernandes -> Wirtz,
47,21,47.0,34.0,-13.0,907.0,877.0,-30.0,1149.0,1098.0,-51.0,44.0,1045.0,53.0,True,1,1,0,49.2,1.33,2.0,Haaland,João Pedro -> Richarlison,
47,22,47.0,54.0,7.0,954.0,931.0,-23.0,1196.0,1152.0,-44.0,53.0,1098.0,54.0,True,1,1,0,52.546,1.791,1.5,Haaland,Szoboszlai -> Rogers,
47,23,47.0,30.0,-17.0,1001.0,961.0,-40.0,1243.0,1182.0,-61.0,47.0,1145.0,37.0,True,1,1,0,51.237,2.499,0.5,Haaland,Foden -> B.Fernandes,
47,24,87.0,61.0,-26.0,1088.0,1022.0,-66.0,1330.0,1243.0,-87.0,54.0,1199.0,44.0,True,1,1,0,49.373,4.2,1.0,Wirtz,Pedro Porro -> N.Williams,
47,25,69.0,65.0,-4.0,1157.0,1087.0,-70.0,1399.0,1308.0,-91.0,85.0,1284.0,24.0,True,1,2,4,53.18,3.27,0.0,Haaland,Gordon -> Enzo; Richarlison -> Ekitiké,
47,26,74.0,66.0,-8.0,1157.0,1087.0,-70.0,1473.0,1374.0,-99.0,66.0,1350.0,24.0,False,1,1,0,74.859,1.28,0.5,Rice,James -> Lacroix,3xc
47,27,49.0,52.0,3.0,1206.0,1139.0,-67.0,1522.0,1426.0,-96.0,41.0,1391.0,35.0,True,1,0,0,59.196,0.0,0.5,Rice,,
47,28,84.0,74.0,-10.0,1290.0,1213.0,-77.0,1606.0,1500.0,-106.0,49.0,1440.0,60.0,True,2,2,0,56.092,2.782,1.5,Haaland,J.Timber -> Virgil; Wirtz -> Semenyo,
47,29,71.0,47.0,-24.0,1361.0,1260.0,-101.0,1677.0,1547.0,-130.0,66.0,1506.0,41.0,True,1,2,4,56.522,8.277,2.0,M.Salah,Haaland -> Thiago; Semenyo -> M.Salah,
47,30,64.0,45.0,-19.0,1425.0,1305.0,-120.0,1741.0,1592.0,-149.0,57.0,1563.0,29.0,True,1,1,0,57.691,2.653,2.5,M.Salah,O'Reilly -> Van den Berg,
47,31,60.0,67.0,7.0,1485.0,1372.0,-113.0,1801.0,1659.0,-142.0,42.0,1605.0,54.0,True,1,1,0,52.251,2.39,6.5,B.Fernandes,M.Salah -> Palmer,
47,32,69.0,74.0,5.0,1485.0,1372.0,-113.0,1870.0,1733.0,-137.0,41.0,1646.0,87.0,False,1,1,0,52.308,4.109,3.0,B.Fernandes,Marc Guiu -> Bowen,Wild Card
47,33,115.0,61.0,-54.0,1485.0,1372.0,-113.0,1985.0,1794.0,-191.0,80.0,1726.0,68.0,False,1,1,0,66.483,5.757,3.5,Guéhi,Lacroix -> Guéhi,Bench Boost
47,34,58.0,42.0,-16.0,1485.0,1372.0,-113.0,2043.0,1836.0,-207.0,38.0,1764.0,72.0,False,1,2,4,57.062,11.598,2.0,Haaland,Palmer -> Cherki; Ekitiké -> Haaland,Free Hit
47,35,59.0,53.0,-6.0,1544.0,1425.0,-119.0,2102.0,1889.0,-213.0,42.0,1806.0,83.0,True,1,1,0,52.198,1.925,0.5,B.Fernandes,Van den Berg -> Gabriel,
47,36,79.0,72.0,-7.0,1623.0,1497.0,-126.0,2181.0,1961.0,-220.0,48.0,1854.0,107.0,True,1,1,0,74.723,3.623,0.0,Haaland,Guéhi -> O'Reilly,
47,37,71.0,79.0,8.0,1694.0,1576.0,-118.0,2252.0,2040.0,-212.0,58.0,1912.0,128.0,True,1,1,0,56.989,1.618,0.0,Haaland,Cherki -> Doku,
47,38,51.0,37.0,-14.0,1745.0,1613.0,-132.0,2303.0,2077.0,-226.0,60.0,1972.0,105.0,True,1,0,0,55.828,0.0,0.0,Haaland,,
48,3,54.0,64.0,10.0,54.0,64.0,10.0,54.0,64.0,10.0,62.0,62.0,2.0,True,1,1,0,48.277,4.099,3.5,Haaland,Palmer -> Gakpo,
48,4,75.0,74.0,-1.0,129.0,138.0,9.0,129.0,138.0,9.0,81.0,143.0,-5.0,True,1,1,0,48.978,2.707,2.0,Haaland,Ndiaye -> Mbeumo,
48,5,72.0,64.0,-8.0,201.0,202.0,1.0,201.0,202.0,1.0,66.0,209.0,-7.0,True,1,1,0,49.445,3.617,2.5,Haaland,Aït-Nouri -> J.Timber,
48,6,64.0,51.0,-13.0,265.0,253.0,-12.0,265.0,253.0,-12.0,62.0,271.0,-18.0,True,1,1,0,56.273,0.965,1.5,Haaland,De Cuyper -> Calafiori,
48,7,78.0,93.0,15.0,343.0,346.0,3.0,343.0,346.0,3.0,67.0,338.0,8.0,True,1,1,0,56.315,1.593,0.5,Haaland,N.Williams -> Gabriel,
48,8,78.0,81.0,3.0,421.0,427.0,6.0,421.0,427.0,6.0,55.0,393.0,34.0,True,1,1,0,55.533,0.249,3.0,Haaland,B.Fernandes -> Enzo,
48,9,61.0,54.0,-7.0,482.0,481.0,-1.0,482.0,481.0,-1.0,45.0,438.0,43.0,True,1,1,0,53.636,1.031,0.0,Haaland,Marc Guiu -> Mateta,
48,10,70.0,78.0,8.0,552.0,559.0,7.0,552.0,559.0,7.0,59.0,497.0,62.0,True,1,0,0,54.772,0.0,0.0,Haaland,,
48,11,47.0,35.0,-12.0,599.0,594.0,-5.0,599.0,594.0,-5.0,31.0,528.0,66.0,True,2,2,0,57.177,1.084,0.0,Haaland,Calafiori -> James; Kudus -> Rice,
48,12,43.0,35.0,-8.0,642.0,629.0,-13.0,642.0,629.0,-13.0,35.0,563.0,66.0,True,1,1,0,56.167,1.266,0.0,Haaland,Sels -> Martinez,
48,13,75.0,45.0,-30.0,642.0,629.0,-13.0,717.0,674.0,-43.0,46.0,609.0,65.0,False,1,1,0,53.446,2.193,1.0,Haaland,Gabriel -> O'Reilly,Free Hit
48,14,75.0,61.0,-14.0,717.0,690.0,-27.0,792.0,735.0,-57.0,66.0,675.0,60.0,True,1,1,0,56.42,2.283,0.0,Haaland,Semenyo -> Foden,
48,15,54.0,49.0,-5.0,771.0,739.0,-32.0,846.0,784.0,-62.0,55.0,730.0,54.0,True,1,1,0,55.518,2.546,0.5,Haaland,James -> Thiaw,
48,16,88.0,66.0,-22.0,771.0,739.0,-32.0,934.0,850.0,-84.0,68.0,798.0,52.0,False,1,1,0,53.534,0.031,1.0,Haaland,João Pedro -> Evanilson,3xc
48,17,103.0,78.0,-25.0,771.0,739.0,-32.0,1037.0,928.0,-109.0,76.0,874.0,54.0,False,1,1,0,54.719,5.348,0.0,Haaland,Mbeumo -> B.Fernandes,Wild Card
48,18,46.0,33.0,-13.0,771.0,739.0,-32.0,1083.0,961.0,-122.0,43.0,917.0,44.0,False,1,1,0,53.449,1.623,1.0,Haaland,Gakpo -> Szoboszlai,Bench Boost
48,19,28.0,59.0,31.0,799.0,798.0,-1.0,1111.0,1020.0,-91.0,33.0,950.0,70.0,True,1,1,0,53.349,5.232,0.0,Haaland,B.Fernandes -> Saka,
48,20,56.0,68.0,12.0,855.0,866.0,11.0,1167.0,1088.0,-79.0,21.0,971.0,117.0,True,1,1,0,49.686,0.997,0.0,Haaland,O'Reilly -> Lewis-Potter,
48,21,65.0,48.0,-17.0,920.0,914.0,-6.0,1232.0,1136.0,-96.0,45.0,1016.0,120.0,True,1,1,0,54.006,3.147,0.0,Haaland,Szoboszlai -> Cherki,
48,22,53.0,25.0,-28.0,973.0,939.0,-34.0,1285.0,1161.0,-124.0,41.0,1057.0,104.0,True,1,1,0,51.333,0.091,0.5,Haaland,Thiaw -> Senesi,
48,23,41.0,37.0,-4.0,1014.0,976.0,-38.0,1326.0,1198.0,-128.0,47.0,1104.0,94.0,True,1,1,0,51.407,7.805,0.0,Haaland,Foden -> Wirtz,
48,24,68.0,72.0,4.0,1082.0,1048.0,-34.0,1394.0,1270.0,-124.0,58.0,1162.0,108.0,True,1,1,0,52.314,4.667,0.0,Wirtz,Lewis-Potter -> N.Williams,
48,25,74.0,47.0,-27.0,1156.0,1095.0,-61.0,1468.0,1317.0,-151.0,79.0,1241.0,76.0,True,1,2,4,52.653,4.308,1.0,Haaland,Saka -> Gibbs-White; Diouf -> Gabriel,
48,26,60.0,58.0,-2.0,1216.0,1153.0,-63.0,1528.0,1375.0,-153.0,85.0,1326.0,49.0,True,1,1,0,73.163,4.712,0.0,Rice,Mateta -> Ekitiké,
48,27,46.0,39.0,-7.0,1262.0,1192.0,-70.0,1574.0,1414.0,-160.0,44.0,1370.0,44.0,True,1,1,0,56.276,2.143,0.0,Rice,Gibbs-White -> Gakpo,
48,28,74.0,76.0,2.0,1336.0,1268.0,-68.0,1648.0,1490.0,-158.0,58.0,1428.0,62.0,True,1,1,0,52.259,1.85,0.0,Haaland,N.Williams -> O'Reilly,
48,29,64.0,55.0,-9.0,1400.0,1323.0,-77.0,1712.0,1545.0,-167.0,73.0,1501.0,44.0,True,1,2,4,53.333,11.316,2.0,M.Salah,Haaland -> Thiago; Wirtz -> M.Salah,
48,30,69.0,44.0,-25.0,1469.0,1367.0,-102.0,1781.0,1589.0,-192.0,40.0,1541.0,48.0,True,1,2,4,58.15,6.235,0.0,M.Salah,O'Reilly -> Van Hecke; Cherki -> B.Fernandes,
48,31,51.0,54.0,3.0,1520.0,1421.0,-99.0,1832.0,1643.0,-189.0,66.0,1607.0,36.0,True,1,1,0,49.98,2.39,4.0,B.Fernandes,M.Salah -> Palmer,
48,32,54.0,61.0,7.0,1520.0,1421.0,-99.0,1886.0,1704.0,-182.0,41.0,1648.0,56.0,False,1,1,0,50.463,5.723,2.5,B.Fernandes,Senesi -> Virgil,Wild Card
48,33,101.0,65.0,-36.0,1520.0,1421.0,-99.0,1987.0,1769.0,-218.0,66.0,1714.0,55.0,False,1,2,4,70.731,4.898,3.0,Guéhi,Van de Ven -> Guéhi; Ekitiké -> Bowen,Bench Boost
48,34,66.0,26.0,-40.0,1520.0,1421.0,-99.0,2053.0,1795.0,-258.0,32.0,1746.0,49.0,False,1,2,4,58.318,9.325,1.0,Haaland,Palmer -> Cherki; Bowen -> Haaland,Free Hit
48,35,60.0,60.0,0.0,1580.0,1481.0,-99.0,2113.0,1855.0,-258.0,42.0,1788.0,67.0,True,1,1,0,51.264,1.703,0.0,B.Fernandes,Evanilson -> Bowen,
48,36,88.0,83.0,-5.0,1580.0,1481.0,-99.0,2201.0,1938.0,-263.0,58.0,1846.0,92.0,False,1,0,0,72.216,0.0,0.0,Haaland,,3xc
48,37,65.0,75.0,10.0,1645.0,1556.0,-89.0,2266.0,2013.0,-253.0,37.0,1883.0,130.0,True,2,1,0,56.55,1.485,0.0,Haaland,Cherki -> Doku,
48,38,68.0,43.0,-25.0,1713.0,1599.0,-114.0,2334.0,2056.0,-278.0,63.0,1946.0,110.0,True,2,0,0,54.237,0.0,0.0,Haaland,,
49,3,54.0,42.0,-12.0,54.0,42.0,-12.0,54.0,42.0,-12.0,43.0,43.0,-1.0,True,1,2,4,46.972,5.501,2.0,M.Salah,Palmer -> Gakpo; Georginio -> Semenyo,
49,4,74.0,73.0,-1.0,54.0,42.0,-12.0,128.0,115.0,-13.0,67.0,110.0,5.0,False,1,1,0,50.217,4.937,0.0,M.Salah,Strand Larsen -> Ekitiké,Wild Card
49,5,49.0,55.0,6.0,54.0,42.0,-12.0,177.0,170.0,-7.0,44.0,154.0,16.0,False,1,1,0,49.466,4.243,0.0,M.Salah,Sarr -> Kudus,Bench Boost
49,6,70.0,30.0,-40.0,54.0,42.0,-12.0,247.0,200.0,-47.0,31.0,185.0,15.0,False,1,1,0,52.241,2.18,0.0,M.Salah,Murillo -> J.Timber,3xc
49,7,71.0,67.0,-4.0,125.0,109.0,-16.0,318.0,267.0,-51.0,33.0,218.0,49.0,True,1,1,0,51.55,2.128,0.0,M.Salah,Pedro Porro -> Calafiori,
49,8,81.0,57.0,-24.0,206.0,166.0,-40.0,399.0,324.0,-75.0,44.0,262.0,62.0,True,1,1,0,52.493,2.687,0.0,M.Salah,Watkins -> Gyökeres,
49,9,45.0,42.0,-3.0,251.0,208.0,-43.0,444.0,366.0,-78.0,48.0,310.0,56.0,True,1,1,0,52.149,3.934,1.0,M.Salah,Ekitiké -> Mateta,
49,10,87.0,72.0,-15.0,338.0,280.0,-58.0,531.0,438.0,-93.0,54.0,364.0,74.0,True,1,1,0,54.328,5.39,0.0,M.Salah,Andersen -> James,
49,11,34.0,25.0,-9.0,372.0,305.0,-67.0,565.0,463.0,-102.0,31.0,395.0,68.0,True,1,0,0,52.681,0.0,0.0,M.Salah,,
49,12,62.0,27.0,-35.0,434.0,332.0,-102.0,627.0,490.0,-137.0,34.0,429.0,61.0,True,2,2,0,56.142,8.492,0.0,M.Salah,Gyökeres -> João Pedro; Kudus -> Mbeumo,
49,13,56.0,65.0,9.0,490.0,397.0,-93.0,683.0,555.0,-128.0,42.0,471.0,84.0,True,1,1,0,51.247,2.309,0.0,M.Salah,Romero -> O'Reilly,
49,14,79.0,36.0,-43.0,569.0,433.0,-136.0,762.0,591.0,-171.0,47.0,518.0,73.0,True,1,1,0,54.816,2.965,4.5,Saka,M.Salah -> Saka,
49,15,52.0,79.0,27.0,621.0,512.0,-109.0,814.0,670.0,-144.0,73.0,591.0,79.0,True,1,1,0,51.065,3.846,3.5,Foden,Semenyo -> Foden,
49,16,84.0,76.0,-8.0,705.0,588.0,-117.0,898.0,746.0,-152.0,58.0,649.0,97.0,True,1,1,0,55.91,3.455,2.0,Saka,João Pedro -> Watkins,
49,17,71.0,47.0,-24.0,776.0,635.0,-141.0,969.0,793.0,-176.0,29.0,678.0,115.0,True,1,1,0,51.3,3.676,3.0,Saka,Gakpo -> Amad,
49,18,62.0,43.0,-19.0,776.0,635.0,-141.0,1031.0,836.0,-195.0,33.0,711.0,125.0,False,1,1,0,49.848,2.051,1.5,Saka,Amad -> Cunha,Free Hit
49,19,51.0,49.0,-2.0,827.0,684.0,-143.0,1082.0,885.0,-197.0,45.0,756.0,129.0,True,1,1,0,51.494,7.155,3.0,Saka,Mbeumo -> Cherki,
49,20,59.0,41.0,-18.0,886.0,725.0,-161.0,1141.0,926.0,-215.0,43.0,799.0,127.0,True,1,2,4,49.066,4.607,4.5,Saka,Calafiori -> Lewis-Potter; B.Fernandes -> Ødegaard,
49,21,59.0,42.0,-17.0,945.0,767.0,-178.0,1200.0,968.0,-232.0,35.0,834.0,134.0,True,1,1,0,52.141,1.92,4.0,Cherki,Dúbravka -> Kelleher,
49,22,43.0,42.0,-1.0,988.0,809.0,-179.0,1243.0,1010.0,-233.0,60.0,894.0,116.0,True,1,1,0,51.062,2.825,3.5,Wirtz,Cunha -> Wirtz,
49,23,43.0,35.0,-8.0,1031.0,844.0,-187.0,1286.0,1045.0,-241.0,60.0,954.0,91.0,True,1,1,0,47.346,4.572,1.0,Wirtz,Cherki -> B.Fernandes,
49,24,72.0,66.0,-6.0,1103.0,910.0,-193.0,1358.0,1111.0,-247.0,49.0,1003.0,108.0,True,1,1,0,50.174,4.523,1.5,Wirtz,Foden -> Gibbs-White,
49,25,63.0,61.0,-2.0,1166.0,971.0,-195.0,1421.0,1172.0,-249.0,57.0,1060.0,112.0,True,1,2,4,47.897,7.496,0.0,B.Fernandes,Saka -> Palmer; Lewis-Potter -> Gabriel,
49,26,68.0,72.0,4.0,1166.0,971.0,-195.0,1489.0,1244.0,-245.0,50.0,1110.0,134.0,False,1,2,4,72.22,14.294,0.5,Rice,Ødegaard -> Rice; Mateta -> Ekitiké,3xc
49,27,53.0,53.0,0.0,1219.0,1024.0,-195.0,1542.0,1297.0,-245.0,29.0,1139.0,158.0,True,1,1,0,58.292,2.858,0.0,Palmer,James -> Virgil,
49,28,84.0,83.0,-1.0,1303.0,1107.0,-196.0,1626.0,1380.0,-246.0,28.0,1167.0,213.0,True,1,1,0,54.559,1.187,0.5,B.Fernandes,Gibbs-White -> Semenyo,
49,29,71.0,72.0,1.0,1374.0,1179.0,-195.0,1697.0,1452.0,-245.0,63.0,1230.0,222.0,True,1,1,0,54.019,1.696,3.0,B.Fernandes,Wirtz -> O.Dango,
49,30,69.0,50.0,-19.0,1443.0,1229.0,-214.0,1766.0,1502.0,-264.0,40.0,1270.0,232.0,True,1,1,0,57.198,2.293,2.5,B.Fernandes,Semenyo -> Gibbs-White,
