squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
83,19,32.0,42.0,10.0,475.0,442.0,-33.0,531.0,476.0,-55.0,True,1,1,0,56.953,0.55,0.0,Haaland,Neto -> Schade,
83,20,90.0,51.0,-39.0,565.0,493.0,-72.0,621.0,527.0,-94.0,True,1,1,0,51.345,1.005,0.0,Haaland,O'Reilly -> Gusto,
83,21,48.0,51.0,3.0,613.0,544.0,-69.0,669.0,578.0,-91.0,True,1,1,0,53.983,0.666,0.5,Haaland,Schade -> Cherki,
83,22,42.0,27.0,-15.0,655.0,571.0,-84.0,711.0,605.0,-106.0,True,1,1,0,51.405,0.015,1.5,Haaland,Cunha -> Rogers,
83,23,54.0,35.0,-19.0,655.0,571.0,-84.0,765.0,640.0,-125.0,False,1,1,0,50.915,6.382,1.0,Haaland,Foden -> Wirtz,Bench Boost
83,24,71.0,71.0,0.0,726.0,642.0,-84.0,836.0,711.0,-125.0,True,1,1,0,51.066,3.825,1.5,Saka,Gusto -> Dorgu,
83,25,79.0,58.0,-21.0,805.0,700.0,-105.0,915.0,769.0,-146.0,True,1,2,4,51.243,3.391,3.5,Haaland,Saka -> Enzo; Dorgu -> Gabriel,
83,26,76.0,49.0,-27.0,805.0,700.0,-105.0,991.0,818.0,-173.0,False,1,2,4,56.881,7.071,0.0,Haaland,Cherki -> B.Fernandes; Mateta -> Ekitiké,3xc
83,27,57.0,44.0,-13.0,862.0,744.0,-118.0,1048.0,862.0,-186.0,True,1,0,0,57.924,0.0,0.0,Haaland,,
83,28,70.0,56.0,-14.0,932.0,800.0,-132.0,1118.0,918.0,-200.0,True,2,2,0,55.474,0.988,0.0,Haaland,Wirtz -> Semenyo; B.Fernandes -> Palmer,
83,29,73.0,76.0,3.0,1005.0,876.0,-129.0,1191.0,994.0,-197.0,True,1,1,0,52.189,3.606,6.5,Palmer,Haaland -> João Pedro,
83,30,71.0,69.0,-2.0,1076.0,945.0,-131.0,1262.0,1063.0,-199.0,True,1,1,0,56.765,5.364,4.0,B.Fernandes,Rice -> B.Fernandes,
83,31,55.0,44.0,-11.0,1131.0,989.0,-142.0,1317.0,1107.0,-210.0,True,1,1,0,52.59,2.735,2.5,Palmer,Andersen -> Virgil,
83,32,72.0,58.0,-14.0,1203.0,1047.0,-156.0,1389.0,1165.0,-224.0,True,1,1,0,51.6,4.58,2.0,B.Fernandes,Semenyo -> Gibbs-White,
83,33,100.0,69.0,-31.0,1203.0,1047.0,-156.0,1489.0,1234.0,-255.0,False,1,2,4,49.615,5.573,0.0,B.Fernandes,João Pedro -> Bowen; Enzo -> Cunha,Free Hit
83,34,68.0,58.0,-10.0,1271.0,1105.0,-166.0,1557.0,1292.0,-265.0,True,1,1,0,55.082,4.739,0.5,B.Fernandes,Konaté -> O'Reilly,
83,35,61.0,42.0,-19.0,1271.0,1105.0,-166.0,1618.0,1334.0,-284.0,False,1,1,0,51.851,7.908,2.0,B.Fernandes,Cunha -> Cherki,Wild Card
83,36,76.0,55.0,-21.0,1347.0,1160.0,-187.0,1694.0,1389.0,-305.0,True,1,1,0,53.193,1.521,1.5,B.Fernandes,Ekitiké -> Watkins,
83,37,56.0,81.0,25.0,1403.0,1241.0,-162.0,1750.0,1470.0,-280.0,True,1,1,0,53.723,3.735,1.5,B.Fernandes,Cherki -> Doku,
83,38,60.0,65.0,5.0,1463.0,1306.0,-157.0,1810.0,1535.0,-275.0,True,1,0,0,52.013,0.0,1.5,Doku,,
84,11,46.0,50.0,4.0,46.0,50.0,4.0,46.0,50.0,4.0,True,1,1,0,56.435,0.761,0.0,Haaland,Sarr -> Mbeumo,
84,12,50.0,49.0,-1.0,96.0,99.0,3.0,96.0,99.0,3.0,True,1,1,0,57.539,0.542,0.0,Haaland,Pope -> Martinez,
84,13,40.0,33.0,-7.0,136.0,132.0,-4.0,136.0,132.0,-4.0,True,1,1,0,54.103,1.287,0.5,Haaland,Semenyo -> Barnes,
84,14,86.0,62.0,-24.0,222.0,194.0,-28.0,222.0,194.0,-28.0,True,1,1,0,55.864,1.293,1.5,Haaland,Gabriel -> O'Reilly,
84,15,45.0,43.0,-2.0,267.0,237.0,-30.0,267.0,237.0,-30.0,True,1,1,0,53.746,3.363,1.0,Haaland,Martinez -> Raya,
84,16,84.0,70.0,-14.0,351.0,307.0,-44.0,351.0,307.0,-44.0,True,1,2,4,54.063,3.649,1.0,Haaland,João Pedro -> Thiago; Barnes -> Foden,
84,17,101.0,67.0,-34.0,452.0,374.0,-78.0,452.0,374.0,-78.0,True,1,1,0,55.118,4.026,0.0,Haaland,Mbeumo -> B.Fernandes,
84,18,53.0,42.0,-11.0,505.0,416.0,-89.0,505.0,416.0,-89.0,True,1,1,0,55.753,0.611,2.0,Haaland,Mateta -> Calvert-Lewin,
84,19,46.0,45.0,-1.0,551.0,461.0,-90.0,551.0,461.0,-90.0,True,1,1,0,54.046,3.15,3.5,Haaland,B.Fernandes -> Gordon,
84,20,79.0,36.0,-43.0,630.0,497.0,-133.0,630.0,497.0,-133.0,True,1,1,0,52.524,4.379,1.0,Haaland,Thiago -> Ekitiké,
84,21,46.0,50.0,4.0,676.0,547.0,-129.0,676.0,547.0,-129.0,True,1,1,0,50.936,2.689,0.0,Haaland,Gordon -> Wirtz,
84,22,49.0,41.0,-8.0,725.0,588.0,-137.0,725.0,588.0,-137.0,True,1,1,0,52.759,0.331,2.0,Haaland,Ekitiké -> Raúl,
84,23,49.0,32.0,-17.0,774.0,620.0,-154.0,774.0,620.0,-154.0,True,1,1,0,51.815,2.66,2.5,Haaland,O'Reilly -> Dorgu,
84,24,70.0,80.0,10.0,844.0,700.0,-144.0,844.0,700.0,-144.0,True,1,1,0,52.511,5.09,1.5,Saka,Foden -> B.Fernandes,
84,25,68.0,72.0,4.0,912.0,772.0,-140.0,912.0,772.0,-140.0,True,1,1,0,51.515,5.328,5.0,B.Fernandes,Saka -> Rice,
84,26,76.0,40.0,-36.0,988.0,812.0,-176.0,988.0,812.0,-176.0,True,1,2,4,56.857,6.149,0.0,Haaland,Calvert-Lewin -> Ekitiké; Xhaka -> Rogers,
84,27,51.0,54.0,3.0,1039.0,866.0,-173.0,1039.0,866.0,-173.0,True,1,1,0,58.334,0.536,0.0,Haaland,Dorgu -> Mosquera,
84,28,87.0,81.0,-6.0,1126.0,947.0,-179.0,1126.0,947.0,-179.0,True,1,1,0,55.593,0.552,0.5,Haaland,Muñoz -> O'Reilly,
84,29,54.0,80.0,26.0,1180.0,1027.0,-153.0,1180.0,1027.0,-153.0,True,1,2,4,52.844,8.071,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
84,30,40.0,52.0,12.0,1220.0,1079.0,-141.0,1220.0,1079.0,-141.0,True,1,1,0,56.755,5.172,3.5,B.Fernandes,Mosquera -> Virgil,
84,31,61.0,37.0,-24.0,1281.0,1116.0,-165.0,1281.0,1116.0,-165.0,True,1,1,0,51.61,1.982,2.0,Palmer,Raúl -> Bowen,
84,32,65.0,70.0,5.0,1281.0,1116.0,-165.0,1346.0,1186.0,-160.0,False,1,1,0,51.662,3.634,2.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
84,33,103.0,47.0,-56.0,1281.0,1116.0,-165.0,1449.0,1233.0,-216.0,False,1,1,0,49.328,5.233,0.0,B.Fernandes,Enzo -> Wirtz,Bench Boost
84,34,67.0,45.0,-22.0,1281.0,1116.0,-165.0,1516.0,1278.0,-238.0,False,1,2,4,55.255,7.041,0.5,B.Fernandes,J.Timber -> O'Reilly; Rice -> Cherki,Free Hit
84,35,51.0,30.0,-21.0,1332.0,1146.0,-186.0,1567.0,1308.0,-259.0,True,1,1,0,51.436,4.104,0.0,B.Fernandes,Ekitiké -> Watkins,
84,36,72.0,61.0,-11.0,1332.0,1146.0,-186.0,1639.0,1369.0,-270.0,False,1,1,0,53.195,0.487,0.0,B.Fernandes,Virgil -> Gabriel,3xc
84,37,69.0,56.0,-13.0,1401.0,1202.0,-199.0,1708.0,1425.0,-283.0,True,1,1,0,52.411,3.514,0.5,B.Fernandes,Rogers -> Doku,
84,38,80.0,56.0,-24.0,1481.0,1258.0,-223.0,1788.0,1481.0,-307.0,True,1,0,0,51.549,0.0,0.5,Doku,,
85,11,51.0,36.0,-15.0,51.0,36.0,-15.0,51.0,36.0,-15.0,True,1,1,0,52.362,1.683,0.0,Haaland,L.Paquetá -> Gakpo,
85,12,60.0,55.0,-5.0,111.0,91.0,-20.0,111.0,91.0,-20.0,True,1,1,0,53.555,3.152,3.0,Haaland,Gyökeres -> Thiago,
85,13,84.0,74.0,-10.0,111.0,91.0,-20.0,195.0,165.0,-30.0,False,1,1,0,53.245,3.123,0.0,Haaland,Semenyo -> Saka,Free Hit
85,14,58.0,63.0,5.0,169.0,154.0,-15.0,253.0,228.0,-25.0,True,1,1,0,55.914,1.469,1.0,Haaland,Gabriel -> O'Reilly,
85,15,58.0,64.0,6.0,227.0,218.0,-9.0,311.0,292.0,-19.0,True,1,1,0,53.316,3.058,0.0,Haaland,Reijnders -> Rice,
85,16,73.0,73.0,0.0,300.0,291.0,-9.0,384.0,365.0,-19.0,True,1,0,0,55.036,0.0,0.0,Haaland,,
85,17,77.0,81.0,4.0,377.0,372.0,-5.0,461.0,446.0,-15.0,True,2,2,0,55.277,5.702,0.0,Haaland,Gakpo -> Amad; Mateta -> Ekitiké,
85,18,52.0,49.0,-3.0,429.0,421.0,-8.0,513.0,495.0,-18.0,True,1,1,0,57.135,1.299,0.0,Haaland,Amad -> Cherki,
85,19,64.0,38.0,-26.0,493.0,459.0,-34.0,577.0,533.0,-44.0,True,1,1,0,57.324,3.046,1.5,Haaland,B.Fernandes -> Gordon,
85,20,49.0,46.0,-3.0,542.0,505.0,-37.0,626.0,579.0,-47.0,True,1,1,0,53.876,2.848,0.0,Haaland,Rice -> Ødegaard,
85,21,62.0,46.0,-16.0,604.0,551.0,-53.0,688.0,625.0,-63.0,True,1,1,0,53.619,0.473,0.0,Haaland,Lacroix -> Thiaw,
85,22,48.0,34.0,-14.0,652.0,585.0,-67.0,736.0,659.0,-77.0,True,1,1,0,51.425,2.767,3.0,Haaland,Ekitiké -> Calvert-Lewin,
85,23,57.0,30.0,-27.0,709.0,615.0,-94.0,793.0,689.0,-104.0,True,1,1,0,52.095,8.529,1.0,Haaland,Cherki -> Wirtz,
85,24,73.0,64.0,-9.0,782.0,679.0,-103.0,866.0,753.0,-113.0,True,1,1,0,50.303,2.478,1.0,Saka,Gordon -> Gibbs-White,
85,25,78.0,50.0,-28.0,860.0,729.0,-131.0,944.0,803.0,-141.0,True,1,2,4,50.612,5.679,3.0,Haaland,Saka -> Rice; Dewsbury-Hall -> Enzo,
85,26,61.0,80.0,19.0,860.0,729.0,-131.0,1005.0,883.0,-122.0,False,1,1,0,55.553,6.039,2.0,Haaland,Ødegaard -> B.Fernandes,3xc
85,27,51.0,61.0,10.0,911.0,790.0,-121.0,1056.0,944.0,-112.0,True,1,1,0,57.548,2.524,1.0,Haaland,Thiaw -> Gabriel,
85,28,77.0,71.0,-6.0,988.0,861.0,-127.0,1133.0,1015.0,-118.0,True,1,1,0,55.661,1.156,0.5,Haaland,Gibbs-White -> Mbeumo,
85,29,66.0,81.0,15.0,1054.0,942.0,-112.0,1199.0,1096.0,-103.0,True,1,2,4,52.872,8.766,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
85,30,72.0,64.0,-8.0,1126.0,1006.0,-120.0,1271.0,1160.0,-111.0,True,1,1,0,58.145,2.279,2.0,B.Fernandes,Calvert-Lewin -> Ekitiké,
85,31,53.0,38.0,-15.0,1179.0,1044.0,-135.0,1324.0,1198.0,-126.0,True,1,1,0,52.729,0.081,1.5,Palmer,Rice -> Semenyo,
85,32,69.0,62.0,-7.0,1179.0,1044.0,-135.0,1393.0,1260.0,-133.0,False,1,1,0,51.807,4.58,1.0,B.Fernandes,Semenyo -> Gibbs-White,Wild Card
85,33,108.0,67.0,-41.0,1179.0,1044.0,-135.0,1501.0,1327.0,-174.0,False,1,2,4,48.748,5.954,0.5,B.Fernandes,Enzo -> Szoboszlai; João Pedro -> Bowen,Bench Boost
85,34,59.0,68.0,9.0,1179.0,1044.0,-135.0,1560.0,1395.0,-165.0,False,1,1,0,56.002,5.006,2.0,B.Fernandes,Mbeumo -> Cherki,Free Hit
85,35,56.0,42.0,-14.0,1235.0,1086.0,-149.0,1616.0,1437.0,-179.0,True,1,1,0,52.624,2.752,1.5,B.Fernandes,Ekitiké -> Watkins,
85,36,82.0,58.0,-24.0,1317.0,1144.0,-173.0,1698.0,1495.0,-203.0,True,1,1,0,53.153,0.507,0.0,B.Fernandes,Andersen -> Saliba,
85,37,74.0,72.0,-2.0,1391.0,1216.0,-175.0,1772.0,1567.0,-205.0,True,1,1,0,54.433,3.661,0.0,B.Fernandes,Cherki -> Doku,
85,38,73.0,65.0,-8.0,1464.0,1281.0,-183.0,1845.0,1632.0,-213.0,True,1,0,0,53.003,0.0,0.0,Doku,,
86,11,50.0,42.0,-8.0,50.0,42.0,-8.0,50.0,42.0,-8.0,True,1,1,0,54.529,0.562,1.5,Haaland,Anderson -> Gravenberch,
86,12,60.0,40.0,-20.0,110.0,82.0,-28.0,110.0,82.0,-28.0,True,1,1,0,56.478,2.663,0.0,Haaland,Ndiaye -> Mbeumo,
86,13,58.0,43.0,-15.0,168.0,125.0,-43.0,168.0,125.0,-43.0,True,1,1,0,51.562,1.287,0.5,Haaland,Semenyo -> Barnes,
86,14,51.0,52.0,1.0,219.0,177.0,-42.0,219.0,177.0,-42.0,True,1,1,0,54.966,3.899,0.0,Haaland,Calvert-Lewin -> Thiago,
86,15,48.0,63.0,15.0,267.0,240.0,-27.0,267.0,240.0,-27.0,True,1,1,0,53.327,2.837,1.0,Haaland,Gabriel -> O'Reilly,
86,16,70.0,81.0,11.0,337.0,321.0,-16.0,337.0,321.0,-16.0,True,1,1,0,55.522,1.772,0.5,Haaland,Barnes -> Neto,
86,17,86.0,70.0,-16.0,337.0,321.0,-16.0,423.0,391.0,-32.0,False,1,1,0,54.572,0.228,0.0,Haaland,Sánchez -> Raya,Free Hit
86,18,54.0,43.0,-11.0,337.0,321.0,-16.0,477.0,434.0,-43.0,False,1,1,0,55.703,2.499,0.0,Haaland,Mbeumo -> Foden,Wild Card
86,19,56.0,48.0,-8.0,337.0,321.0,-16.0,533.0,482.0,-51.0,False,1,1,0,54.788,2.649,1.5,Haaland,B.Fernandes -> Gordon,Bench Boost
86,20,70.0,42.0,-28.0,407.0,363.0,-44.0,603.0,524.0,-79.0,True,1,1,0,52.204,4.243,0.5,Haaland,Mateta -> Ekitiké,
86,21,73.0,57.0,-16.0,480.0,420.0,-60.0,676.0,581.0,-95.0,True,1,1,0,52.539,1.053,0.0,Haaland,J.Timber -> Gabriel,
86,22,45.0,34.0,-11.0,525.0,454.0,-71.0,721.0,615.0,-106.0,True,1,1,0,51.1,1.184,0.5,Haaland,Gordon -> Rogers,
86,23,33.0,33.0,0.0,558.0,487.0,-71.0,754.0,648.0,-106.0,True,1,1,0,50.812,6.187,0.0,Haaland,Foden -> Wirtz,
86,24,60.0,75.0,15.0,618.0,562.0,-56.0,814.0,723.0,-91.0,True,1,1,0,51.843,2.453,0.0,Saka,Andersen -> Dorgu,
86,25,65.0,65.0,0.0,683.0,627.0,-56.0,879.0,788.0,-91.0,True,1,1,0,50.566,4.588,3.5,Haaland,Saka -> Rice,
86,26,59.0,47.0,-12.0,742.0,674.0,-68.0,938.0,835.0,-103.0,True,1,1,0,55.398,3.745,1.0,Haaland,Rice -> B.Fernandes,
86,27,40.0,54.0,14.0,782.0,728.0,-54.0,978.0,889.0,-89.0,True,1,1,0,57.281,2.816,1.5,Haaland,Neto -> Rice,
86,28,78.0,57.0,-21.0,860.0,785.0,-75.0,1056.0,946.0,-110.0,True,1,1,0,55.624,1.387,0.0,Haaland,B.Fernandes -> Palmer,
86,29,98.0,80.0,-18.0,958.0,865.0,-93.0,1154.0,1026.0,-128.0,True,1,2,4,54.632,6.813,0.5,M.Salah,Haaland -> João Pedro; Wirtz -> M.Salah,
86,30,57.0,50.0,-7.0,1015.0,915.0,-100.0,1211.0,1076.0,-135.0,True,1,1,0,56.589,2.986,0.0,M.Salah,O'Reilly -> Tarkowski,
86,31,85.0,26.0,-59.0,1100.0,941.0,-159.0,1296.0,1102.0,-194.0,True,1,1,0,51.437,1.798,0.5,Palmer,Tarkowski -> O'Reilly,
86,32,70.0,51.0,-19.0,1100.0,941.0,-159.0,1366.0,1153.0,-213.0,False,1,2,4,50.151,5.059,4.5,B.Fernandes,M.Salah -> B.Fernandes; Dorgu -> Virgil,Wild Card
86,33,111.0,59.0,-52.0,1100.0,941.0,-159.0,1477.0,1212.0,-265.0,False,1,2,4,47.933,5.131,3.5,B.Fernandes,João Pedro -> Bowen; Estève -> Mavropanos,Bench Boost
86,34,54.0,40.0,-14.0,1100.0,941.0,-159.0,1531.0,1252.0,-279.0,False,1,2,4,57.97,12.534,0.0,Haaland,Gabriel -> Justin; Ekitiké -> Haaland,Free Hit
86,35,69.0,47.0,-22.0,1169.0,988.0,-181.0,1600.0,1299.0,-301.0,True,1,1,0,52.881,2.734,0.5,Haaland,Rogers -> Cherki,
86,36,70.0,63.0,-7.0,1169.0,988.0,-181.0,1670.0,1362.0,-308.0,False,1,1,0,54.928,1.214,0.5,Haaland,Gravenberch -> Casemiro,3xc
86,37,54.0,68.0,14.0,1223.0,1056.0,-167.0,1724.0,1430.0,-294.0,True,1,1,0,55.102,2.159,0.5,Haaland,Cherki -> Doku,
86,38,83.0,51.0,-32.0,1306.0,1107.0,-199.0,1807.0,1481.0,-326.0,True,1,0,0,56.084,0.0,0.5,Haaland,,
87,11,53.0,44.0,-9.0,53.0,44.0,-9.0,53.0,44.0,-9.0,True,1,1,0,54.729,2.931,1.0,Haaland,Woltemade -> Mateta,
87,12,60.0,46.0,-14.0,113.0,90.0,-23.0,113.0,90.0,-23.0,True,1,1,0,56.673,1.563,0.0,Haaland,Rogers -> Mbeumo,
87,13,61.0,32.0,-29.0,113.0,90.0,-23.0,174.0,122.0,-52.0,False,1,1,0,53.054,1.723,0.0,Haaland,Sarr -> Barnes,Free Hit
87,14,70.0,66.0,-4.0,183.0,156.0,-27.0,244.0,188.0,-56.0,True,1,1,0,54.76,1.023,1.5,Haaland,João Pedro -> Thiago,
87,15,50.0,39.0,-11.0,233.0,195.0,-38.0,294.0,227.0,-67.0,True,1,1,0,52.67,2.644,2.0,Haaland,Gabriel -> Calafiori,
87,16,96.0,60.0,-36.0,233.0,195.0,-38.0,390.0,287.0,-103.0,False,1,1,0,52.232,4.369,1.5,Haaland,Barnes -> Neto,Wild Card
87,17,84.0,85.0,1.0,317.0,280.0,-37.0,474.0,372.0,-102.0,True,1,1,0,52.696,4.026,0.5,Haaland,Mbeumo -> B.Fernandes,
87,18,34.0,52.0,18.0,351.0,332.0,-19.0,508.0,424.0,-84.0,True,1,1,0,54.103,1.482,1.0,Haaland,Muñoz -> Lewis-Potter,
87,19,41.0,51.0,10.0,392.0,383.0,-9.0,549.0,475.0,-74.0,True,1,1,0,53.544,2.101,0.0,Haaland,Reijnders -> Cherki,
87,20,52.0,41.0,-11.0,444.0,424.0,-20.0,601.0,516.0,-85.0,True,1,2,4,53.653,3.24,0.5,Haaland,B.Fernandes -> Gordon; Mateta -> Ekitiké,
87,21,51.0,61.0,10.0,495.0,485.0,-10.0,652.0,577.0,-75.0,True,1,1,0,53.0,1.223,0.0,Haaland,Calafiori -> Gabriel,
87,22,47.0,31.0,-16.0,542.0,516.0,-26.0,699.0,608.0,-91.0,True,1,1,0,52.187,1.184,0.5,Haaland,Gordon -> Rogers,
87,23,44.0,36.0,-8.0,586.0,552.0,-34.0,743.0,644.0,-99.0,True,1,1,0,51.879,6.11,2.0,Haaland,Saka -> Wirtz,
87,24,67.0,68.0,1.0,653.0,620.0,-33.0,810.0,712.0,-98.0,True,1,1,0,49.464,7.676,0.5,Saka,Wirtz -> Saka,
87,25,73.0,65.0,-8.0,726.0,685.0,-41.0,883.0,777.0,-106.0,True,1,1,0,50.251,3.428,4.0,Haaland,Saka -> Rice,
87,26,55.0,60.0,5.0,726.0,685.0,-41.0,938.0,837.0,-101.0,False,1,1,0,54.613,5.096,1.5,Haaland,Cherki -> B.Fernandes,3xc
87,27,52.0,51.0,-1.0,778.0,736.0,-42.0,990.0,888.0,-102.0,True,1,1,0,57.278,2.156,0.5,Haaland,Lewis-Potter -> Virgil,
87,28,77.0,91.0,14.0,855.0,827.0,-28.0,1067.0,979.0,-88.0,True,1,1,0,56.267,0.034,1.0,Haaland,J.Timber -> O'Reilly,
87,29,86.0,78.0,-8.0,941.0,905.0,-36.0,1153.0,1057.0,-96.0,True,1,2,4,53.595,7.52,3.5,Palmer,Haaland -> João Pedro; Rice -> Palmer,
87,30,68.0,64.0,-4.0,1009.0,969.0,-40.0,1221.0,1121.0,-100.0,True,1,1,0,57.496,3.083,3.0,B.Fernandes,Neto -> Gibbs-White,
87,31,67.0,42.0,-25.0,1076.0,1011.0,-65.0,1288.0,1163.0,-125.0,True,1,1,0,53.427,0.309,0.0,Palmer,Rogers -> Saka,
87,32,55.0,68.0,13.0,1076.0,1011.0,-65.0,1343.0,1231.0,-112.0,False,1,1,0,53.308,3.337,0.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
87,33,101.0,63.0,-38.0,1076.0,1011.0,-65.0,1444.0,1294.0,-150.0,False,1,2,4,50.421,5.459,0.0,B.Fernandes,Semenyo -> Szoboszlai; João Pedro -> Bowen,Bench Boost
87,34,69.0,52.0,-17.0,1076.0,1011.0,-65.0,1513.0,1346.0,-167.0,False,1,1,0,56.07,6.186,3.5,B.Fernandes,Saka -> Cherki,Free Hit
87,35,57.0,38.0,-19.0,1133.0,1049.0,-84.0,1570.0,1384.0,-186.0,True,1,1,0,50.577,3.001,3.0,B.Fernandes,Ekitiké -> Watkins,
87,36,78.0,52.0,-26.0,1211.0,1101.0,-110.0,1648.0,1436.0,-212.0,True,1,1,0,52.642,0.887,2.0,B.Fernandes,N.Williams -> Saliba,
87,37,61.0,75.0,14.0,1272.0,1176.0,-96.0,1709.0,1511.0,-198.0,True,1,2,4,54.253,4.315,1.0,Haaland,Palmer -> Doku; Watkins -> Haaland,
87,38,77.0,49.0,-28.0,1349.0,1225.0,-124.0,1786.0,1560.0,-226.0,True,1,0,0,56.984,0.0,1.0,Haaland,,
88,11,42.0,53.0,11.0,42.0,53.0,11.0,42.0,53.0,11.0,True,1,1,0,54.46,2.969,0.0,Haaland,Semenyo -> Saka,
88,12,41.0,48.0,7.0,83.0,101.0,18.0,83.0,101.0,18.0,True,1,1,0,55.813,0.974,1.0,Haaland,Woltemade -> Thiago,
88,13,54.0,38.0,-16.0,83.0,101.0,18.0,137.0,139.0,2.0,False,1,1,0,54.966,2.706,0.0,Haaland,Reijnders -> Barnes,Free Hit
88,14,51.0,62.0,11.0,134.0,163.0,29.0,188.0,201.0,13.0,True,1,1,0,55.266,1.288,1.0,Haaland,Gabriel -> O'Reilly,
88,15,57.0,51.0,-6.0,134.0,163.0,29.0,245.0,252.0,7.0,False,1,1,0,54.103,2.428,0.0,Haaland,Xhaka -> Merino,Wild Card
88,16,72.0,61.0,-11.0,206.0,224.0,18.0,317.0,313.0,-4.0,True,1,1,0,53.449,1.922,0.0,Haaland,Barnes -> Doku,
88,17,76.0,63.0,-13.0,282.0,287.0,5.0,393.0,376.0,-17.0,True,1,1,0,51.329,2.76,0.0,Haaland,Doku -> Amad,
88,18,47.0,48.0,1.0,329.0,335.0,6.0,440.0,424.0,-16.0,True,1,1,0,52.778,2.567,0.0,Haaland,Mbeumo -> Foden,
88,19,37.0,45.0,8.0,366.0,380.0,14.0,477.0,469.0,-8.0,True,1,1,0,53.611,1.544,0.0,Haaland,Muñoz -> Hall,
88,20,79.0,73.0,-6.0,445.0,453.0,8.0,556.0,542.0,-14.0,True,1,1,0,50.98,2.716,0.0,Haaland,Amad -> Bruno G.,
88,21,64.0,58.0,-6.0,509.0,511.0,2.0,620.0,600.0,-20.0,True,1,1,0,51.71,0.434,1.5,Haaland,Saka -> Wirtz,
88,22,36.0,38.0,2.0,545.0,549.0,4.0,656.0,638.0,-18.0,True,1,1,0,52.676,2.272,0.0,Haaland,Mateta -> Watkins,
88,23,42.0,36.0,-6.0,587.0,585.0,-2.0,698.0,674.0,-24.0,True,1,1,0,53.919,2.282,0.5,Haaland,O'Reilly -> Dorgu,
88,24,68.0,33.0,-35.0,655.0,618.0,-37.0,766.0,707.0,-59.0,True,1,2,4,51.089,4.835,0.5,Saka,Foden -> Enzo; Wirtz -> Saka,
88,25,57.0,65.0,8.0,712.0,683.0,-29.0,823.0,772.0,-51.0,True,1,1,0,48.339,5.819,1.0,Haaland,Merino -> Zubimendi,
88,26,69.0,44.0,-25.0,781.0,727.0,-54.0,892.0,816.0,-76.0,True,1,1,0,53.138,5.981,2.0,Haaland,Saka -> B.Fernandes,
88,27,48.0,29.0,-19.0,829.0,756.0,-73.0,940.0,845.0,-95.0,True,1,2,4,55.563,4.478,1.0,Haaland,Dorgu -> Gabriel; Watkins -> Ekitiké,
88,28,99.0,77.0,-22.0,928.0,833.0,-95.0,1039.0,922.0,-117.0,True,1,1,0,55.065,1.232,1.0,Haaland,Cucurella -> Virgil,
88,29,68.0,77.0,9.0,996.0,910.0,-86.0,1107.0,999.0,-108.0,True,1,2,4,52.091,7.609,3.5,Palmer,Haaland -> João Pedro; Bruno G. -> Palmer,
88,30,59.0,61.0,2.0,1055.0,971.0,-84.0,1166.0,1060.0,-106.0,True,1,1,0,56.364,2.781,1.5,B.Fernandes,Zubimendi -> Gibbs-White,
88,31,57.0,41.0,-16.0,1112.0,1012.0,-100.0,1223.0,1101.0,-122.0,True,1,1,0,53.209,0.252,1.0,Palmer,Van de Ven -> O'Reilly,
88,32,51.0,58.0,7.0,1163.0,1070.0,-93.0,1274.0,1159.0,-115.0,True,1,1,0,52.389,2.695,1.0,B.Fernandes,O'Reilly -> N.Williams,
88,33,128.0,60.0,-68.0,1163.0,1070.0,-93.0,1402.0,1219.0,-183.0,False,1,1,0,50.056,4.842,1.0,B.Fernandes,Enzo -> Szoboszlai,Free Hit
88,34,84.0,38.0,-46.0,1163.0,1070.0,-93.0,1486.0,1257.0,-229.0,False,1,2,4,54.623,10.812,0.5,B.Fernandes,Pope -> Donnarumma; Rice -> Cherki,Wild Card
88,35,55.0,48.0,-7.0,1218.0,1118.0,-100.0,1541.0,1305.0,-236.0,True,1,1,0,50.42,4.208,0.0,B.Fernandes,Ekitiké -> Watkins,
88,36,74.0,58.0,-16.0,1218.0,1118.0,-100.0,1615.0,1363.0,-252.0,False,1,1,0,51.261,2.315,0.0,B.Fernandes,Donnarumma -> Raya,3xc
88,37,43.0,82.0,39.0,1218.0,1118.0,-100.0,1658.0,1445.0,-213.0,False,1,1,0,52.93,3.735,0.0,B.Fernandes,Cherki -> Doku,Bench Boost
88,38,66.0,55.0,-11.0,1284.0,1173.0,-111.0,1724.0,1500.0,-224.0,True,1,0,0,50.93,0.0,0.0,Doku,,
89,11,39.0,30.0,-9.0,39.0,30.0,-9.0,39.0,30.0,-9.0,True,1,0,0,53.985,0.0,1.5,Haaland,,
89,12,44.0,23.0,-21.0,83.0,53.0,-30.0,83.0,53.0,-30.0,True,2,2,0,53.881,3.883,3.0,Haaland,Guéhi -> Virgil; Gyökeres -> Thiago,
